"eventID","occurrenceID","individualCount","basisOfRecord","occurrenceStatus","organismID","scientificName","kingdom","phylum","class","order","family","genus","specificEpithet","taxonRank"
"Cr22-14","Cr22-14_1",1,"HumanObservation","present","22","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr22-15","Cr22-15_1",1,"HumanObservation","present","22","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-18","Cr23-18_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-02","Cr23-02_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-01","Cr23-01_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-05","Cr23-05_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-17","Cr23-17_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-03","Cr23-03_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-16","Cr23-16_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-04","Cr23-04_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-06","Cr23-06_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-07","Cr23-07_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-08","Cr23-08_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-09","Cr23-09_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-10","Cr23-10_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-11","Cr23-11_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-12","Cr23-12_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-13","Cr23-13_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-14","Cr23-14_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr23-15","Cr23-15_1",1,"HumanObservation","present","23","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-18","Cr24-18_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-02","Cr24-02_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-01","Cr24-01_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-05","Cr24-05_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-17","Cr24-17_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-03","Cr24-03_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-16","Cr24-16_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-04","Cr24-04_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-06","Cr24-06_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-07","Cr24-07_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-08","Cr24-08_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-09","Cr24-09_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-10","Cr24-10_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-11","Cr24-11_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-12","Cr24-12_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-13","Cr24-13_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-14","Cr24-14_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr24-15","Cr24-15_1",1,"HumanObservation","present","24","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-18","Cr25-18_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-02","Cr25-02_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-01","Cr25-01_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-05","Cr25-05_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-17","Cr25-17_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-03","Cr25-03_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-16","Cr25-16_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-04","Cr25-04_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-06","Cr25-06_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-07","Cr25-07_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-08","Cr25-08_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-09","Cr25-09_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-10","Cr25-10_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-11","Cr25-11_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-12","Cr25-12_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-13","Cr25-13_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-14","Cr25-14_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr25-15","Cr25-15_1",1,"HumanObservation","present","25","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-18","Cr26-18_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-02","Cr26-02_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-01","Cr26-01_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-05","Cr26-05_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-17","Cr26-17_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-03","Cr26-03_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-16","Cr26-16_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-04","Cr26-04_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-06","Cr26-06_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-07","Cr26-07_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-08","Cr26-08_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-09","Cr26-09_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-10","Cr26-10_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-11","Cr26-11_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-12","Cr26-12_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-13","Cr26-13_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-14","Cr26-14_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr26-15","Cr26-15_1",1,"HumanObservation","present","26","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-18","Cr27-18_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-02","Cr27-02_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-01","Cr27-01_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-05","Cr27-05_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-17","Cr27-17_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-03","Cr27-03_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-16","Cr27-16_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-04","Cr27-04_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-06","Cr27-06_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-07","Cr27-07_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-08","Cr27-08_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-09","Cr27-09_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-10","Cr27-10_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-11","Cr27-11_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-12","Cr27-12_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-13","Cr27-13_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-14","Cr27-14_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr27-15","Cr27-15_1",1,"HumanObservation","present","27","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr28-18","Cr28-18_1",1,"HumanObservation","present","28","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
"Cr28-02","Cr28-02_1",1,"HumanObservation","present","28","Gryllus campestris Linnaeus, 1758","Animalia","Arthropoda","Insecta","Orthoptera","Gryllidae","Gryllus","campestris","species"
